cid,Name,BirthDate,Height,Weight,YearStart,YearEnd,Position,PositionsPlayed,College,GP,MIN,PTS,FGM,FGA,FGPer,X3PMade,X3PA,X3Per,FTM,FTA,FTPer,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,RandomSort,School_power,Birth_Month
1133,Stanley Johnson,29-May-96,79,245,2016,2018,F,1,University of Arizona,73,23.1,8.1,3.1,8.2,37.5,0.9,2.8,30.7,1.1,1.4,78.4,0.8,3.4,4.2,1.6,0.8,0.2,1.6,0,0.537627744,Power,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,Peter Thibeaux,3-Oct-61,79,210,1985,1986,F,1,Saint Mary's College of California,51,9,4.5,1.8,3.8,48.2,0,0,0,0.8,1.3,64.2,0.6,0.8,1.4,0.3,0.2,0.3,0.7,0,0.97028504,scrappy,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Bo Outlaw,13-Apr-71,80,210,1994,2008,F,1,University of Houston,37,23.5,6.9,2.6,4.5,58.7,0,0.1,0,1.6,2.8,59.2,2.2,3.5,5.7,1,1,1,0.8,1,0.204144426,Mid,Apr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Andrae Patterson,12-Nov-75,81,238,1999,2000,F,1,Indiana University,35,8.1,3.3,1.2,2.8,44.3,0,0.1,0,0.8,1,77.8,0.9,1,1.9,0.4,0.5,0.2,0.6,0,0.524857982,Power,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,Tony Delk,28-Jan-74,73,189,1997,2006,G,1,University of Kentucky,61,14.2,5.4,2,4.2,46.5,0.9,1.8,46.4,0.7,0.8,82.4,0.5,1.1,1.6,1.6,0.6,0.1,1.1,1,0.843156487,Power,Jan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,Jared Sullinger,4-Mar-92,81,260,2013,2017,F,1,Ohio State University,45,19.8,6,2.5,5,49.3,0,0.1,20,1,1.4,74.6,2,3.8,5.9,0.8,0.5,0.5,0.6,0,0.213090539,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,George Lynch,3-Sep-70,80,218,1994,2005,F,1,University of North Carolina,71,24.8,9.6,4.1,8.1,50.8,0,0.1,0,1.4,2.3,59.6,3.1,2.7,5.8,1.4,1.4,0.4,1.2,1,0.020760617,Power,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Caron Butler,13-Mar-80,79,228,2003,2016,F,1,University of Connecticut,78,36.6,15.4,5.5,13.2,41.6,0.4,1.4,31.8,4,4.8,82.4,1.7,3.4,5.1,2.7,1.8,0.4,2.5,1,0.758235466,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Armon Johnson,23-Feb-89,75,195,2011,2012,G,1,"University of Nevada, Reno",38,7.3,2.9,1.2,2.7,45.5,0.1,0.3,41.7,0.3,0.6,59.1,0.3,0.7,0.9,1.2,0.1,0,1,0,0.534485512,Mid,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,Reggie Bullock,16-Mar-91,79,205,2014,2018,G-F,2,University of North Carolina,43,9.2,2.7,1,2.8,35.5,0.5,1.7,30.1,0.2,0.2,77.8,0.3,1,1.3,0.3,0.2,0,0.3,0,0.063603516,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Chris Mills,25-Jan-70,78,215,1994,2003,F,1,University of Arizona,79,25.6,9.4,3.6,8.6,41.9,0.5,1.5,31.1,1.7,2.2,77.8,1.7,3.4,5.1,1.6,0.7,0.6,1.1,1,0.308283751,Power,Jan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Elton Brand,11-Mar-79,80,275,2000,2016,F,1,Duke University,81,37,20.1,7.8,16.1,48.2,0,0,0,4.5,6.6,68.5,4.3,5.7,10,1.9,0.8,1.6,2.8,1,0.295174889,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,Mitch McGary,6-Jun-92,82,255,2015,2016,F-C,2,University of Michigan,32,15.2,6.3,2.8,5.2,53.3,0,0.1,0,0.8,1.3,62.5,1.7,3.5,5.2,0.4,0.5,0.5,1,0,0.289506864,Power,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,Oliver Robinson,13-Mar-60,76,180,1983,1983,G,1,University of Alabama at Birmingham,35,4.2,2.9,1,2.8,36.1,0,0.3,9.1,0.9,1.3,66.7,0.2,0.3,0.5,0.6,0.1,0.1,0.4,0,0.371830768,scrappy,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,Todd Mitchell,26-Jul-66,79,205,1989,1989,F,1,Purdue University,24,14.7,5.1,1.8,4,44.3,0,0,0,1.5,2.7,57.8,0.8,1.3,2.1,0.9,0.7,0.1,1.4,0,0.249492981,Power,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Elden Campbell,23-Jul-68,83,215,1991,2005,C,1,Clemson University,52,7.3,2.8,1.1,2.4,45.5,0,0,0,0.6,0.9,65.3,0.8,1.1,1.8,0.2,0.2,0.7,0.3,1,0.896411089,Power,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Ekpe Udoh,20-May-87,82,240,2011,2018,C-F,2,Baylor University,58,17.8,4.1,1.7,3.8,43.7,0,0,0,0.7,1.1,65.6,1.4,1.7,3.1,0.7,0.4,1.5,0.8,1,0.592352922,Mid,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Aaron Gray,7-Dec-84,84,270,2008,2014,C,1,University of Pittsburgh,61,10,4.3,1.7,3.3,50.5,0,0,0,0.9,1.6,56.6,1.1,1.6,2.8,0.7,0.3,0.3,0.9,1,0.538511082,Power,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,Nolan Smith,25-Jul-88,74,185,2012,2013,G,1,Duke University,44,12.3,3.8,1.5,4.1,37.2,0.3,1,28.9,0.5,0.6,71.4,0.4,0.9,1.3,1.4,0.4,0.1,0.9,0,0.285116783,Power,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Bill Laimbeer,19-May-57,83,245,1981,1994,C,1,University of Notre Dame,81,30.4,9.8,4.2,8.3,50.3,0,0,0,1.4,1.9,76.5,3.3,5.3,8.6,2.7,0.7,1,1.6,1,0.766243684,Power,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Darrell Arthur,25-Mar-88,81,235,2009,2018,F,1,University of Kansas,76,19.3,5.6,2.5,5.7,43.8,0,0,0,0.5,0.8,66.7,1.4,3.1,4.6,0.6,0.7,0.7,0.6,1,0.924112156,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,Zach LaVine,10-Mar-95,77,189,2015,2017,G,1,"University of California, Los Angeles",77,24.7,10.1,3.7,8.8,42.2,0.7,2.2,34.1,1.9,2.3,84.2,0.4,2.4,2.8,3.6,0.7,0.1,2.5,0,0.653562976,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Michael Smith,19-May-65,82,225,1990,1995,F,1,Brigham Young University,65,9.5,5,2.1,4.4,47.6,0,0.4,7.1,0.8,1,82.8,0.6,0.9,1.5,1.2,0.1,0,0.8,1,0.965050794,Mid,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,Leon Wood,25-Mar-62,75,185,1985,1991,G,1,"California State University, Fullerton",38,7.1,3.2,1.3,3.5,37.3,0.1,0.8,13.3,0.5,0.7,69.2,0.1,0.4,0.5,1.2,0.2,0,0.7,1,0.189764223,Mid,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,Mike Conley,11-Oct-87,73,175,2008,2018,G,1,Ohio State University,53,26.1,9.4,3.6,8.3,42.8,0.6,1.7,33,1.7,2.3,73.2,0.4,2.2,2.6,4.2,0.8,0,1.7,1,0.553744038,Power,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,Sonny Parker,22-Mar-55,78,200,1977,1982,F-G,2,Texas A&M University,77,29.4,9.2,3.5,8.3,41.9,0.8,2.5,32.3,1.4,2.1,67.5,0.4,2.1,2.6,4.3,1.2,0.1,2,1,0.794716833,Mid,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Erick Dampier,14-Jul-75,83,265,1997,2012,C,1,Mississippi State University,72,14.6,5.1,1.8,4.7,39,0,0,100,1.5,2.3,63.7,1.3,2.8,4.1,0.6,0.3,1,1.2,1,0.079675626,Mid,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,Vin Baker,23-Nov-71,83,232,1994,2006,F,1,University of Hartford,82,31.2,13.5,5.3,10.6,50.1,0,0.1,20,2.9,5,56.9,3.4,4.2,7.6,2,0.7,1.4,2,1,0.589366881,scrappy,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,Jim Petersen,22-Feb-62,82,235,1985,1992,F-C,2,University of Minnesota,60,11.9,3.2,1.2,2.4,48.6,0,0,0,0.8,1.1,75.8,0.7,1.7,2.5,0.5,0.2,0.5,1.2,1,0.86764709,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Devin Durrant,20-Oct-60,79,200,1985,1986,F,1,Brigham Young University,59,12.8,5.1,1.9,4.6,41.6,0,0.1,0,1.2,1.7,70.6,0.8,1.3,2.1,1.4,0.3,0.2,1.3,0,0.400152351,Mid,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Jarron Collins,2-Dec-78,83,255,2002,2011,F-C,2,Stanford University,70,20.6,6.4,2.3,4.9,46.1,0,0,0,1.9,2.6,74,2,2.3,4.2,0.8,0.4,0.3,0.8,1,0.70226844,Power,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Greg Minor,18-Sep-71,78,210,1995,1999,G-F,2,University of Louisville,63,15,6,2.5,4.8,51.5,0,0.2,16.7,1,1.2,83.3,0.8,1.4,2.2,1,0.5,0.3,0.7,1,0.862283692,Power,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Daniel Ewing,26-Mar-83,75,185,2006,2007,G,1,Duke University,66,14.7,3.8,1.5,3.9,38,0.3,1.2,28.2,0.5,0.7,78.3,0.3,0.9,1.3,1.3,0.6,0.1,0.9,0,0.188569263,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,Patrick McCaw,25-Oct-95,79,185,2017,2018,G,1,"University of Nevada, Las Vegas",26,12.2,2.8,1.1,2.8,38.9,0.6,1.5,37.5,0.1,0.2,50,0.3,0.8,1,1,0.4,0.3,0.6,0,0.867297784,Power,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Jason Caffey,12-Jun-73,80,255,1996,2003,F,1,University of Alabama,57,9.6,3.2,1.2,2.8,43.8,0,0,0,0.7,1.2,58.8,0.9,1.1,1.9,0.4,0.2,0.1,0.8,1,0.686504803,Power,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Glen Rice,1-Jan-91,78,206,2014,2015,G,1,Georgia Institute of Technology,77,30,13.6,6.1,13.9,43.9,0.2,0.9,24.6,1.2,1.6,73.4,1.3,3.3,4.6,1.8,0.9,0.3,1.5,0,0.95434245,Power,Jan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Gene Banks,15-May-59,79,215,1982,1987,F-G,2,Duke University,80,21.3,9.6,3.9,8.2,47.7,0,0.1,0,1.8,2.7,68.4,2,3.2,5.1,1.8,0.7,0.2,1.3,1,0.421160993,Power,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,Lee Nailon,22-Feb-75,81,238,2001,2006,F,1,Texas Christian University,42,11.2,3.9,1.6,3.2,48.5,0,0,0,0.8,1,74.4,0.7,1.5,2.2,0.6,0.2,0.1,0.6,1,0.170452983,scrappy,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,Lamar Odom,6-Nov-79,82,220,2000,2013,F,1,University of Rhode Island,76,36.4,16.6,5.9,13.5,43.8,0.8,2.2,36,4,5.5,71.9,2.1,5.7,7.8,4.2,1.2,1.3,3.4,1,0.555109902,scrappy,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,Tobias Harris,15-Jul-92,81,235,2012,2018,F,1,University of Tennessee,42,11.4,5,1.9,4,46.7,0.1,0.5,26.1,1,1.3,81.5,0.7,1.7,2.4,0.5,0.3,0.2,0.7,1,0.796123952,Power,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Morlon Wiley,24-Sep-66,76,185,1989,1995,G,1,"California State University, Long Beach",51,8,2.2,0.9,2.2,40.4,0.1,0.5,25,0.3,0.3,81.3,0.3,0.7,0.9,1.5,0.5,0.1,0.7,1,0.520640299,Mid,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Harvey Grant,4-Jul-65,80,195,1989,1999,F,1,University of Oklahoma,71,16.8,5.6,2.5,5.5,46.4,0,0,0,0.5,0.8,59.6,1.1,1.2,2.3,1.1,0.5,0.4,0.4,1,0.84641836,Mid,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,James Singleton,20-Jul-81,80,216,2006,2012,F,1,Murray State University,59,12.8,3.4,1.3,2.6,51,0.2,0.3,50,0.7,0.8,78,1.1,2.3,3.3,0.5,0.3,0.4,0.5,1,0.837897686,scrappy,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,Sam Cassell,18-Nov-69,75,185,1994,2008,G,1,Florida State University,66,17,6.7,2.5,5.9,41.8,0.4,1.3,29.5,1.4,1.6,84.1,0.4,1.7,2,2.9,0.9,0.1,1.4,1,0.126346311,Power,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,Ron Anderson,15-Oct-58,79,215,1985,1994,F-G,2,"California State University, Fresno",36,14.4,5.8,2.3,5.4,43.1,0,0.1,50,1.1,1.4,82,1.1,1.4,2.4,0.9,0.3,0.2,0.9,1,0.037707191,Power,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,Rodney McCray,29-Aug-61,79,220,1984,1993,F-G,2,University of Louisville,79,26.3,10.8,4.2,8.5,49.9,0,0.1,25,2.3,3.2,73.1,2.2,3.5,5.7,2.2,0.7,0.7,1.5,1,0.280911699,Power,Aug
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Hot Rod Williams,9-Aug-62,83,215,1987,1999,F-C,2,Tulane University,80,33.9,14.6,5.4,11.2,48.5,0,0,0,3.7,5,74.5,2.8,5.1,7.9,1.9,0.7,2.1,1.7,1,0.996758731,scrappy,Aug
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,Milt Palacio,7-Feb-78,75,195,2000,2006,G,1,Colorado State University,53,7.4,2,0.8,1.8,43.9,0,0,0,0.4,0.7,59.5,0.3,0.6,1,0.9,0.4,0,0.8,1,0.922380687,scrappy,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,Tyus Edney,14-Feb-73,70,152,1996,2001,G,1,"University of California, Los Angeles",80,31,10.8,3.8,9.3,41.2,0.7,1.8,36.8,2.5,3.2,78.2,0.8,1.7,2.5,6.1,1.1,0,2.4,0,0.280437708,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,Rory White,16-Aug-59,80,210,1983,1987,F,1,University of South Alabama,65,9.6,5,2,3.6,54.3,0,0,0,1.1,1.7,64.2,0.7,0.9,1.6,0.5,0.3,0,0.8,1,0.603009899,scrappy,Aug
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,David Thirdkill,12-Apr-60,79,195,1983,1987,F-G,2,Bradley University,49,10.6,4,1.5,3.5,43.5,0,0.1,14.3,0.9,1.6,57.7,0.6,0.9,1.5,0.7,0.4,0.1,1,1,0.840624847,Mid,Apr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Clarence Weatherspoon,8-Sep-70,78,240,1993,2005,F,1,University of Southern Mississippi,82,32.4,15.6,6,12.8,46.9,0,0,25,3.5,5,71.3,2.2,5,7.2,1.8,1,0.8,2.1,1,0.155437778,scrappy,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,Scooter McCray,8-Feb-60,81,215,1984,1987,F-G,2,University of Louisville,47,11.1,2.7,1,2.6,38.8,0,0,0,0.7,1.1,70,1,1.5,2.4,0.9,0.2,0.4,0.7,0,0.733571592,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,Nick Van Exel,27-Nov-71,73,170,1994,2006,G,1,University of Cincinnati,81,33.3,13.6,5.1,13,39.4,1.5,4.5,33.8,1.9,2.4,78.1,0.6,2.4,2.9,5.8,1.1,0.1,1.8,1,0.407986781,Mid,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Earl Boykins,2-Jun-76,65,135,1999,2012,G,1,Eastern Michigan University,22,10,3,1.4,3.6,38,0.1,0.8,16.7,0.1,0.1,66.7,0.3,0.5,0.8,1.5,0.3,0,0.9,1,0.851989004,scrappy,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,Otto Porter,3-Jun-93,80,198,2014,2018,F,1,Georgetown University,37,8.6,2.1,0.9,2.5,36.3,0.1,0.6,19,0.2,0.3,66.7,0.6,1,1.5,0.3,0.2,0,0.4,0,0.255504643,Power,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,Marvin Williams,19-Jun-86,81,237,2006,2018,F,1,University of North Carolina,79,24.7,8.5,3,6.7,44.3,0.2,0.7,24.5,2.4,3.2,74.7,1.5,3.3,4.8,0.8,0.6,0.3,1.1,1,0.652175862,Power,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,Ivan Johnson,10-Apr-84,80,230,2012,2013,F,1,University of Oregon,56,16.7,6.4,2.5,4.9,51.3,0,0.1,33.3,1.3,1.8,72,1.2,2.9,4,0.6,0.8,0.3,1.2,0,0.215417768,Mid,Apr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,LaMarcus Aldridge,19-Jul-85,83,260,2007,2018,F-C,2,University of Texas at Austin,63,22.1,9,3.8,7.6,50.3,0,0,0,1.3,1.8,72.2,2.3,2.7,5,0.4,0.3,1.2,0.7,1,0.415235761,Power,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,Rickey Williams,12-Mar-57,73,175,1983,1983,G,1,"California State University, Long Beach",44,7.9,3.3,1.3,3.1,41.5,0,0.1,0,0.8,1.2,66,0.3,0.5,0.9,0.8,0.5,0.1,0.9,0,0.979044752,Mid,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,Zach Randolph,16-Jul-81,81,260,2002,2018,F-C,2,Michigan State University,41,5.8,2.8,1.2,2.6,44.9,0,0,0,0.4,0.7,66.7,0.8,0.9,1.7,0.3,0.2,0.1,0.4,1,0.688996173,Power,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,Patrick Ewing,20-May-84,80,235,2011,2011,F,1,Georgetown University,50,35.4,20,7.7,16.3,47.4,0,0.1,0,4.5,6.1,73.9,2.5,6.5,9,2,1.1,2.1,3.4,0,0.909124042,Power,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,Winston Bennett,9-Feb-65,79,210,1990,1992,F,1,University of Kentucky,55,18,6.1,2.5,5.2,47.9,0,0,0,1.2,1.7,66.7,1.5,1.9,3.4,1,0.4,0.2,1.1,0,0.970684577,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,Scott Hastings,3-Jun-60,82,235,1983,1993,F-C,2,University of Arkansas,31,4.5,1.2,0.4,1.2,34.2,0,0.1,0,0.4,0.6,55,0.5,0.8,1.3,0.1,0.2,0,0.3,1,0.14982921,Power,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Michael Carter-Williams,10-Oct-91,78,190,2014,2018,G,1,Syracuse University,70,34.5,16.7,6.1,15.1,40.5,0.8,3,26.4,3.7,5.2,70.3,1.4,4.8,6.2,6.3,1.9,0.6,3.5,0,0.014955398,Power,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,Trevor Booker,25-Nov-87,80,228,2011,2018,F,1,Clemson University,65,16.4,5.3,2.1,3.9,54.9,0,0,0,1,1.6,67.3,1.5,2.4,3.9,0.5,0.5,0.7,0.6,1,0.888086735,Power,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Kirk Hinrich,2-Jan-81,76,190,2004,2016,G,1,University of Kansas,76,35.6,12,4.2,10.8,38.6,1.9,4.9,39,1.8,2.2,80.4,0.6,2.9,3.4,6.8,1.3,0.3,2.7,1,0.81973621,Power,Jan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,Sherman Douglas,15-Sep-66,72,180,1990,2001,G,1,Syracuse University,81,30.5,14.3,5.7,11.6,49.4,0.1,0.4,16.1,2.8,4,68.7,0.9,1.7,2.5,7.6,1.8,0.1,3,1,0.37155132,Power,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Avery Johnson,25-Mar-65,70,175,1989,2004,G,1,Southern University and A&M College,43,6.8,1.6,0.7,1.9,34.9,0,0.2,11.1,0.2,0.4,56.3,0.3,0.3,0.6,1.7,0.5,0.1,0.4,1,0.888357358,scrappy,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,Walt Szczerbiak,21-Aug-49,78,210,1972,1972,F,1,George Washington University,73,29.7,11.6,4.7,9.2,51.1,0.4,1.1,35.9,1.8,2.2,82.6,1.2,2.5,3.7,2.8,0.8,0.3,1.1,0,0.194883176,scrappy,Aug
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Alec Burks,20-Jul-91,78,214,2012,2018,G,1,University of Colorado,59,15.9,7.2,2.6,6.1,42.9,0.3,0.8,33.3,1.8,2.4,72.7,1,1.3,2.2,0.9,0.5,0.1,0.9,1,0.770252335,Mid,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Ed Rains,24-Dec-56,79,190,1982,1983,F,1,University of South Alabama,49,13,3.9,1.6,3.6,43.5,0,0,0,0.8,1.3,59.4,0.8,0.9,1.6,0.8,0.4,0,0.5,0,0.055894189,scrappy,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Dewayne Dedmon,12-Aug-89,84,245,2014,2018,C,1,University of Southern California,31,12.6,3.1,1.2,2.7,45.8,0,0,0,0.7,1,65.6,1.2,2.9,4.1,0.2,0.2,0.7,0.6,0,0.196535928,Mid,Aug
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Kevin Johnson,4-Mar-66,73,180,1988,2000,G,1,University of California,80,24,9.2,3.4,7.5,46.1,0.1,0.3,20.8,2.2,2.6,83.9,0.5,1.9,2.4,5.5,1.3,0.3,1.8,1,0.016244879,Mid,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,Mike Bibby,13-May-78,73,190,1999,2012,G,1,University of Arizona,50,35.2,13.2,5.2,12.1,43,0.3,1.5,20.3,2.5,3.4,75.1,0.6,2.1,2.7,6.5,1.6,0.1,2.9,1,0.356305174,Power,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,Stacey King,29-Jan-67,83,230,1990,1997,F-C,2,University of Oklahoma,82,21.7,8.9,3.3,6.5,50.4,0,0,0,2.4,3.3,72.7,2.1,2.6,4.7,1.1,0.5,0.7,1.4,1,0.08352898,Mid,Jan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,Jason Kapono,4-Feb-81,80,213,2004,2012,F,1,"University of California, Los Angeles",41,10.4,3.5,1.3,3.1,40.3,0.5,1.1,47.7,0.5,0.6,83.3,0.5,0.9,1.3,0.3,0.3,0.1,0.5,1,0.952318277,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Eddie Lee Wilkins,7-May-62,82,220,1985,1993,F-C,2,Gardner-Webb University,54,17,5.5,2.1,4.3,49.8,0,0,0,1.2,2.3,54.1,1.6,3.3,4.9,0.3,0.4,0.3,1.2,1,0.147288804,scrappy,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Jonny Flynn,6-Feb-89,72,185,2010,2012,G,1,Syracuse University,81,28.9,13.5,4.9,11.8,41.7,1,2.7,35.8,2.8,3.3,82.6,0.3,2.1,2.4,4.4,1,0,2.9,0,0.924418754,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Bryant Stith,10-Dec-70,77,208,1993,2002,G,1,University of Virginia,39,22.2,8.9,3.2,7.1,44.6,0,0.1,0,2.5,3.1,83.2,1,2.2,3.2,1.3,0.6,0.1,1.1,1,0.127549549,Power,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Corie Blount,4-Jan-69,81,240,1994,2004,F,1,University of Cincinnati,67,10.3,3,1.1,2.6,43.7,0,0,0,0.7,1.1,61.3,1.1,1.8,2.9,0.8,0.3,0.5,0.8,1,0.31848375,Mid,Jan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Ken Johnson,7-Nov-62,80,240,1986,1986,F,1,Michigan State University,64,12.7,4.1,1.8,3.3,52.8,0,0,0,0.6,1.3,43.5,1.4,2.4,3.8,0.3,0.2,0.3,0.9,0,0.733004918,Power,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Antonio Davis,31-Oct-68,81,215,1994,2006,F-C,2,University of Texas at El Paso,81,21.4,7.7,2.7,5.2,50.8,0,0,0,2.4,3.7,64.2,2.3,3.9,6.2,0.7,0.6,1,1.3,1,0.837669813,Mid,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,Michael Finley,6-Mar-73,79,215,1996,2010,G-F,2,University of Wisconsin,82,39.2,15,5.7,11.9,47.6,0.7,2.3,32.8,3,3.9,74.9,1.7,2.9,4.6,3.5,1,0.4,1.6,1,0.441838827,Mid,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Byron Scott,28-Mar-61,75,195,1984,1997,G,1,Arizona State University,74,22.1,10.6,4.5,9.3,48.4,0.1,0.5,23.5,1.5,1.9,80.6,0.7,1.5,2.2,2.4,1.1,0.3,1.6,1,0.059964784,Mid,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Kyle Macy,9-Apr-57,75,175,1981,1987,G,1,University of Kentucky,82,17.9,8.1,3.3,6.5,51.1,0.1,0.6,23.5,1.3,1.5,89.9,0.5,1.1,1.6,2,0.9,0.1,1.2,1,0.129502497,Power,Apr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Cody Zeller,5-Oct-92,84,240,2014,2018,C-F,2,Indiana University,82,17.3,6,2.1,4.9,42.6,0,0,0,1.8,2.4,73,1.4,2.9,4.3,1.1,0.5,0.5,1.1,0,0.452122441,Power,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Marcus Smart,6-Mar-94,76,220,2015,2018,G,1,Oklahoma State University,67,27,7.8,2.6,7.1,36.7,1.4,4.1,33.5,1.2,1.9,64.6,0.9,2.4,3.3,3.1,1.5,0.3,1.3,0,0.963941019,Power,Mar
